1	3 
2	6 
3	1 
4	59 
5	100 
6	27 
7	20 
8	40 
9	14 
10	115 
11	108 
12	2 
13	112 
14	38 
15	26 
16	112 
17	25 
18	58 
19	86 
20	89 
21	94 
22	106 
23	41 
24	85 
25	91 
26	49 
27	58 
28	33 
29	43 
30	113 
31	70 
32	15 
33	14 
34	109 
35	106 
36	83 
37	42 
38	64 
39	24 
40	110 
41	10 
42	62 
43	47 
44	36 
45	63 
46	13 
47	102 
48	34 
49	34 
50	62 
51	24 
52	48 
53	111 
54	53 
55	28 
56	22 
57	31 
58	108 
59	24 
60	65 
61	8 
62	32 
63	58 
64	94 
65	108 
66	41 
67	110 
68	101 
69	100 
70	108 
71	9 
72	58 
73	41 
74	80 
75	47 
76	110 
77	36 
78	93 
79	79 
80	82 
81	55 
82	106 
83	9 
84	44 
85	60 
86	2 
87	66 
88	35 
89	22 
90	114 
91	9 
92	51 
93	44 
94	34 
95	113 
96	26 
97	107 
98	33 
99	22 
100	31 
101	116 
102	108 
103	88 
104	30 
105	25 
106	83 
107	22 
108	70 
109	87 
110	72 
111	67 
112	82 
113	36 
114	97 
115	43 
116	71 
117	92 
118	97 
119	64 
120	106 
121	57 
122	21 
123	109 
124	76 
125	48 
126	65 
127	64 
128	24 
129	107 
130	6 
131	15 
132	15 
133	44 
134	49 
135	21 
136	45 
137	61 
138	13 
139	35 
140	84 
141	41 
142	35 
143	89 
144	81 
145	5 
146	55 
147	76 
148	69 
149	27 
150	47 
151	26 
152	55 
153	16 
154	73 
155	20 
156	33 
157	54 
158	43 
159	22 
160	79 
161	68 
162	87 
163	17 
164	35 
165	108 
166	85 
167	111 
168	53 
169	22 
170	65 
171	56 
172	41 
173	99 
174	97 
175	22 
176	73 
177	47 
178	64 
179	43 
180	3 
181	9 
182	18 
183	58 
184	58 
185	47 
186	22 
187	55 
188	11 
189	64 
190	81 
191	68 
192	104 
193	27 
194	58 
195	65 
196	97 
197	91 
198	75 
199	8 
200	90 
201	37 
202	116 
203	43 
204	41 
205	102 
206	61 
207	97 
208	24 
209	37 
210	29 
211	24 
212	42 
213	110 
214	49 
215	99 
216	52 
217	109 
218	113 
219	50 
220	114 
221	12 
222	116 
223	88 
224	68 
225	105 
226	68 
227	62 
228	29 
229	41 
230	114 
231	22 
232	103 
233	93 
234	24 
235	73 
236	77 
237	48 
238	67 
239	22 
240	93 
241	22 
242	23 
243	24 
244	100 
245	49 
246	6 
247	30 
248	58 
249	20 
250	69 
251	47 
252	59 
253	21 
254	25 
255	98 
256	97 
257	97 
258	72 
259	97 
260	70 
261	8 
262	67 
263	114 
264	11 
265	43 
266	95 
267	7 
268	88 
269	29 
270	55 
271	54 
272	63 
273	18 
274	77 
275	65 
276	61 
277	96 
278	18 
279	38 
280	97 
281	94 
282	38 
283	24 
284	67 
285	35 
286	94 
287	4 
288	89 
289	16 
290	62 
291	10 
292	46 
293	44 
294	8 
295	79 
296	57 
297	89 
298	78 
299	72 
300	94 
301	93 
302	42 
303	42 
304	88 
305	106 
306	69 
307	36 
308	25 
309	90 
310	35 
311	61 
312	53 
313	55 
314	25 
315	29 
316	15 
317	100 
318	109 
319	29 
320	108 
321	32 
322	6 
323	61 
324	105 
325	39 
326	61 
327	3 
328	105 
329	24 
330	54 
331	25 
332	106 
333	62 
334	41 
335	14 
336	113 
337	6 
338	72 
339	13 
340	6 
341	44 
342	19 
343	12 
344	18 
345	31 
346	89 
347	82 
348	107 
349	6 
350	36 
351	96 
352	59 
353	44 
354	39 
355	43 
356	101 
357	34 
358	97 
359	65 
360	58 
361	116 
362	104 
363	95 
364	75 
365	110 
366	47 
367	115 
368	64 
369	64 
370	64 
371	59 
372	48 
373	91 
374	98 
375	12 
376	35 
377	4 
378	36 
379	33 
380	51 
381	58 
382	5 
383	106 
384	9 
385	34 
386	84 
387	97 
388	96 
389	29 
390	104 
391	28 
392	44 
393	1 
394	32 
395	37 
396	15 
397	23 
398	39 
399	81 
400	34 
401	13 
402	48 
403	8 
404	89 
405	14 
406	57 
407	35 
408	56 
409	5 
410	8 
411	76 
412	84 
413	68 
414	53 
415	53 
416	29 
417	9 
418	35 
419	95 
420	35 
421	13 
422	25 
423	34 
424	47 
425	116 
426	61 
427	12 
428	66 
429	24 
430	103 
431	93 
432	55 
433	81 
434	86 
435	30 
436	24 
437	98 
438	10 
439	79 
440	29 
441	9 
442	84 
443	34 
444	89 
445	17 
446	106 
447	75 
448	36 
449	93 
450	12 
451	108 
452	24 
453	40 
454	25 
455	111 
456	97 
457	20 
458	9 
459	27 
460	93 
461	33 
462	83 
463	64 
464	93 
465	85 
466	89 
467	33 
468	45 
469	90 
470	102 
471	109 
472	14 
473	11 
474	52 
475	11 
476	35 
477	69 
478	112 
479	55 
480	12 
481	18 
482	77 
483	64 
484	81 
485	24 
486	11 
487	105 
488	104 
489	48 
490	62 
491	47 
492	29 
493	65 
494	58 
495	55 
496	109 
497	8 
498	9 
499	70 
500	72 
501	94 
502	81 
503	11 
504	13 
505	74 
506	18 
507	50 
508	18 
509	21 
510	48 
511	41 
512	22 
513	51 
514	103 
515	8 
516	49 
517	7 
518	78 
519	74 
520	106 
521	104 
522	22 
523	22 
524	62 
525	75 
526	13 
527	25 
528	97 
529	97 
530	81 
531	105 
532	64 
533	100 
534	64 
535	60 
536	20 
537	18 
538	17 
539	70 
540	105 
541	14 
542	92 
543	1 
544	116 
545	100 
546	61 
547	34 
548	43 
549	70 
550	70 
551	97 
552	36 
553	107 
554	67 
555	89 
556	110 
557	44 
558	108 
559	36 
560	36 
561	43 
562	3 
563	68 
564	65 
565	61 
566	50 
567	115 
568	45 
569	1 
570	84 
571	41 
572	108 
573	1 
574	101 
575	101 
576	22 
577	44 
578	69 
579	27 
580	34 
581	16 
582	4 
583	84 
584	23 
585	58 
586	78 
587	48 
588	77 
589	80 
590	101 
591	10 
592	105 
593	7 
594	43 
595	60 
596	40 
597	47 
598	51 
599	25 
600	52 
601	55 
602	108 
603	75 
604	53 
605	23 
606	104 
607	91 
608	88 
609	101 
610	95 
611	43 
612	87 
613	35 
614	72 
615	72 
616	98 
617	68 
618	23 
619	11 
620	84 
621	8 
622	97 
623	107 
624	106 
625	106 
626	106 
627	15 
628	112 
629	63 
630	94 
631	64 
632	100 
633	9 
634	70 
635	63 
636	70 
637	54 
638	99 
639	76 
640	80 
641	71 
642	36 
643	13 
644	114 
645	32 
646	92 
647	101 
648	55 
649	55 
650	24 
651	88 
652	51 
653	86 
654	108 
655	77 
656	64 
657	8 
658	23 
659	46 
660	71 
661	15 
662	70 
663	105 
664	27 
665	116 
666	106 
667	36 
668	84 
669	55 
670	27 
671	11 
672	102 
673	11 
674	21 
675	25 
676	94 
677	2 
678	20 
679	62 
680	35 
681	116 
682	48 
683	18 
684	58 
685	3 
686	72 
687	19 
688	90 
689	69 
690	13 
691	89 
692	58 
693	42 
694	28 
695	18 
696	49 
697	46 
698	100 
699	70 
700	44 
701	86 
702	11 
703	31 
704	94 
705	19 
706	42 
707	22 
708	63 
709	27 
710	1 
711	61 
712	41 
713	94 
714	23 
715	61 
716	88 
717	95 
718	10 
719	25 
720	28 
721	42 
722	36 
723	13 
724	18 
725	14 
726	104 
727	65 
728	100 
729	68 
730	51 
731	2 
732	89 
733	46 
734	74 
735	92 
736	17 
737	41 
738	108 
739	91 
740	49 
741	45 
742	72 
743	65 
744	98 
745	79 
746	29 
747	64 
748	107 
749	82 
750	56 
751	13 
752	94 
753	100 
754	58 
755	112 
756	40 
757	28 
758	12 
759	116 
760	65 
761	53 
762	101 
763	89 
764	67 
765	44 
766	25 
767	100 
768	35 
769	51 
770	64 
771	112 
772	62 
773	53 
774	51 
775	66 
776	18 
777	40 
778	79 
779	114 
780	112 
781	100 
782	55 
783	67 
784	65 
785	109 
786	5 
787	110 
788	43 
789	106 
790	82 
791	61 
792	80 
793	65 
794	72 
795	1 
796	44 
797	67 
798	112 
799	37 
800	85 
801	82 
802	25 
803	9 
804	72 
805	65 
806	64 
807	11 
808	23 
809	40 
810	1 
811	25 
812	33 
813	55 
814	70 
815	29 
816	67 
817	5 
818	55 
819	63 
820	14 
821	36 
822	34 
823	35 
824	22 
825	22 
826	56 
827	84 
828	67 
829	114 
830	40 
831	18 
832	65 
833	81 
834	66 
835	108 
836	97 
837	63 
838	79 
839	29 
840	55 
841	14 
842	21 
843	77 
844	1 
845	86 
846	102 
847	72 
848	23 
849	113 
850	3 
851	53 
852	8 
853	112 
854	25 
855	79 
856	112 
857	113 
858	82 
859	18 
860	11 
861	55 
862	82 
863	68 
864	104 
865	21 
866	68 
867	53 
868	90 
869	57 
870	9 
871	54 
872	116 
873	70 
874	98 
875	23 
876	94 
877	21 
878	109 
879	58 
880	44 
881	24 
882	57 
883	23 
884	97 
885	9 
886	98 
887	90 
888	53 
889	29 
890	113 
891	25 
892	68 
893	110 
894	54 
895	65 
896	97 
897	43 
898	51 
899	53 
900	44 
901	36 
902	14 
903	100 
904	89 
