1	1 
2	1 
3	1 
4	1 
5	2 
6	2 
7	2 
8	2 
9	1 
10	1 
11	2 
12	2 
13	1 
14	1 
15	1 
16	1 
17	1 
18	1 
19	1 
20	1 
21	2 
22	2 
23	1 
24	1 
25	1 
26	1 
27	1 
28	2 
29	2 
30	1 
31	1 
32	1 
33	2 
34	2 
35	2 
36	1 
37	1 
38	1 
39	1 
40	2 
41	1 
42	1 
43	1 
44	2 
45	1 
46	1 
47	2 
48	1 
49	1 
50	2 
51	1 
52	1 
53	1 
54	1 
55	2 
56	2 
57	2 
58	1 
59	1 
60	1 
61	2 
62	1 
63	1 
64	1 
65	2 
66	1 
67	1 
68	1 
69	1 
70	1 
71	2 
72	1 
73	1 
74	1 
75	1 
76	2 
77	1 
78	1 
79	1 
80	1 
81	1 
82	1 
83	2 
84	1 
85	1 
86	2 
87	2 
88	1 
89	1 
90	1 
91	1 
92	2 
93	2 
94	2 
95	2 
96	2 
97	1 
98	1 
99	1 
100	2 
101	2 
102	2 
103	1 
104	1 
105	1 
106	1 
107	2 
108	1 
109	2 
110	1 
111	2 
112	1 
113	2 
114	1 
115	1 
116	2 
117	1 
118	1 
119	1 
120	2 
121	2 
122	2 
123	1 
124	1 
125	2 
126	2 
127	1 
128	1 
129	1 
130	2 
131	1 
132	2 
133	2 
134	1 
135	1 
136	2 
137	1 
138	2 
139	1 
140	1 
141	1 
142	1 
143	1 
144	2 
145	1 
146	1 
147	1 
148	1 
149	1 
150	1 
151	1 
152	1 
153	2 
154	1 
155	1 
156	1 
157	2 
158	1 
159	1 
160	1 
161	1 
162	2 
163	1 
164	1 
165	2 
166	1 
167	2 
168	2 
169	1 
170	1 
171	1 
172	1 
173	1 
174	2 
175	1 
176	1 
177	1 
178	2 
179	1 
180	1 
181	2 
182	1 
183	1 
184	1 
185	2 
186	1 
187	1 
188	1 
189	2 
190	2 
191	1 
192	1 
193	1 
194	2 
195	1 
196	1 
197	2 
198	1 
199	1 
200	1 
201	1 
202	1 
203	2 
204	1 
205	1 
206	2 
207	2 
208	2 
209	2 
210	1 
211	1 
212	1 
213	1 
214	2 
215	1 
216	1 
217	2 
218	2 
219	1 
220	1 
221	2 
222	2 
223	1 
224	1 
225	2 
226	1 
227	1 
228	1 
229	1 
230	2 
231	2 
232	2 
233	1 
234	2 
235	2 
236	2 
237	1 
238	2 
239	2 
240	1 
241	1 
242	2 
243	2 
244	1 
245	1 
246	1 
247	1 
248	1 
249	1 
250	1 
251	2 
252	1 
253	2 
254	2 
255	1 
256	1 
257	2 
258	1 
259	2 
260	1 
261	2 
262	1 
263	1 
264	1 
265	2 
266	2 
267	2 
268	2 
269	1 
270	1 
271	2 
272	2 
273	1 
274	1 
275	1 
276	2 
277	2 
278	2 
279	1 
280	1 
281	1 
282	1 
283	1 
284	1 
285	1 
286	1 
287	1 
288	1 
289	1 
290	2 
291	1 
292	2 
293	1 
294	1 
295	1 
296	1 
297	1 
298	2 
299	2 
300	2 
301	1 
302	1 
303	1 
304	1 
305	1 
306	2 
307	1 
308	2 
309	1 
310	2 
311	1 
312	2 
313	1 
314	1 
315	2 
316	1 
317	2 
318	1 
319	2 
320	1 
321	2 
322	1 
323	1 
324	1 
325	1 
326	2 
327	2 
328	2 
329	2 
330	1 
331	2 
332	1 
333	1 
334	1 
335	1 
336	1 
337	1 
338	1 
339	1 
340	2 
341	2 
342	1 
343	2 
344	1 
345	2 
346	1 
347	2 
348	1 
349	1 
350	1 
351	1 
352	1 
353	1 
354	1 
355	1 
356	2 
357	1 
358	1 
359	1 
360	1 
361	1 
362	1 
363	2 
364	1 
365	1 
366	1 
367	2 
368	2 
369	2 
370	1 
371	2 
372	1 
373	1 
374	1 
375	2 
376	1 
377	2 
378	2 
379	2 
380	1 
381	1 
382	2 
383	2 
384	1 
385	1 
386	2 
387	2 
388	1 
389	2 
390	2 
391	1 
392	2 
393	2 
394	1 
395	1 
396	1 
397	2 
398	1 
399	2 
400	1 
401	1 
402	1 
403	1 
404	1 
405	1 
406	1 
407	2 
408	2 
409	2 
410	2 
411	2 
412	1 
413	1 
414	1 
415	2 
416	2 
417	1 
418	1 
419	1 
420	1 
421	2 
422	1 
423	2 
424	1 
425	1 
426	1 
427	1 
428	1 
429	1 
430	1 
431	2 
432	1 
433	1 
434	2 
435	1 
436	2 
437	1 
438	2 
439	2 
440	1 
441	1 
442	1 
443	1 
444	2 
445	2 
446	1 
447	2 
448	2 
449	2 
450	1 
451	2 
452	1 
453	1 
454	1 
455	1 
456	2 
457	1 
458	2 
459	1 
460	1 
461	1 
462	1 
463	2 
464	1 
465	1 
466	2 
467	1 
468	1 
469	1 
470	2 
471	1 
472	2 
473	1 
474	1 
475	1 
476	1 
477	2 
478	1 
479	1 
480	1 
481	2 
482	2 
