in-degree distribution (probability density function of the degree in logarithmic bins) 
352.345	0.00392245
378.462	0.0047722
409.97	0.00407044
443.008	0.00347651
481.388	0.00300169
522.136	0.00281822
567.722	0.00213821
611.337	0.00181073
657.083	0.00067601
719.9	0.000519945
749	1.59964e-05

in-degree distribution (degree-occurrences) 
336	0.001
338	0.002
339	0.003
340	0.002
341	0.002
342	0.001
343	0.002
344	0.005
345	0.007
346	0.007
347	0.004
348	0.003
349	0.003
350	0.002
351	0.005
352	0.005
353	0.004
354	0.002
355	0.005
356	0.005
357	0.006
358	0.008
359	0.003
360	0.003
361	0.004
362	0.005
363	0.008
364	0.003
365	0.007
366	0.003
367	0.006
368	0.003
369	0.006
370	0.01
371	0.008
372	0.003
373	0.004
374	0.004
375	0.009
376	0.007
377	0.003
378	0.005
379	0.009
380	0.004
381	0.003
382	0.002
383	0.002
384	0.003
385	0.004
386	0.005
387	0.004
388	0.006
389	0.002
390	0.003
391	0.004
392	0.005
393	0.004
394	0.007
395	0.004
396	0.003
397	0.005
398	0.003
399	0.003
400	0.003
401	0.008
402	0.006
403	0.005
404	0.005
405	0.004
406	0.002
407	0.009
408	0.008
409	0.002
410	0.005
411	0.007
412	0.003
413	0.003
414	0.005
415	0.001
416	0.004
417	0.002
418	0.005
419	0.002
420	0.003
421	0.002
422	0.001
423	0.006
424	0.002
425	0.004
426	0.006
427	0.003
428	0.002
429	0.006
430	0.004
431	0.005
432	0.007
433	0.002
434	0.003
435	0.002
436	0.002
437	0.01
438	0.004
439	0.005
440	0.003
441	0.005
442	0.006
443	0.005
444	0.009
445	0.001
446	0.003
447	0.001
448	0.002
449	0.002
450	0.004
451	0.002
452	0.002
453	0.003
454	0.004
455	0.001
456	0.002
457	0.002
458	0.003
459	0.003
460	0.003
461	0.003
463	0.003
464	0.008
465	0.002
466	0.001
467	0.004
468	0.003
469	0.002
470	0.004
471	0.005
472	0.002
473	0.003
474	0.003
475	0.003
476	0.001
477	0.004
478	0.007
479	0.003
480	0.002
482	0.004
483	0.003
484	0.002
485	0.002
486	0.007
487	0.004
488	0.004
489	0.001
490	0.003
491	0.002
492	0.002
493	0.005
494	0.003
495	0.003
496	0.002
497	0.004
498	0.002
499	0.002
500	0.001
501	0.003
502	0.002
503	0.004
504	0.003
505	0.003
506	0.001
507	0.003
508	0.007
509	0.007
510	0.003
511	0.002
512	0.001
513	0.001
514	0.003
515	0.003
516	0.001
517	0.005
519	0.002
520	0.002
521	0.002
522	0.006
523	0.002
524	0.001
525	0.006
526	0.001
527	0.002
528	0.001
529	0.002
530	0.003
531	0.002
532	0.005
533	0.003
534	0.003
535	0.006
536	0.002
537	0.002
538	0.001
539	0.003
540	0.003
541	0.004
542	0.003
543	0.002
545	0.001
546	0.001
547	0.002
548	0.001
549	0.003
551	0.004
552	0.003
553	0.001
554	0.002
555	0.001
556	0.003
557	0.005
559	0.004
560	0.003
561	0.003
563	0.003
565	0.003
566	0.002
567	0.004
569	0.004
570	0.002
571	0.001
572	0.005
574	0.003
575	0.001
576	0.001
577	0.006
578	0.001
579	0.003
580	0.003
582	0.002
583	0.001
584	0.003
585	0.002
586	0.004
587	0.001
588	0.005
589	0.001
590	0.002
591	0.003
592	0.002
593	0.001
594	0.001
595	0.001
596	0.006
597	0.003
599	0.004
600	0.001
601	0.002
602	0.002
603	0.005
605	0.001
606	0.003
607	0.004
608	0.001
609	0.003
611	0.001
612	0.001
614	0.001
615	0.002
616	0.004
617	0.002
618	0.002
619	0.002
620	0.002
622	0.003
623	0.002
625	0.003
626	0.002
627	0.002
628	0.002
629	0.001
630	0.002
632	0.002
634	0.002
635	0.001
636	0.002
637	0.001
638	0.001
639	0.003
640	0.001
641	0.002
643	0.004
645	0.001
647	0.001
649	0.002
650	0.001
651	0.002
655	0.002
656	0.004
659	0.001
662	0.001
665	0.001
666	0.001
669	0.001
670	0.001
673	0.001
680	0.002
682	0.001
686	0.001
687	0.001
689	0.001
694	0.001
698	0.001
701	0.001
702	0.002
704	0.001
706	0.001
712	0.002
714	0.001
715	0.002
716	0.001
717	0.002
718	0.002
720	0.002
725	0.001
729	0.001
731	0.001
732	0.001
736	0.002
738	0.001
742	0.003
743	0.001
749	0.001


--------------------------------------
out-degree distribution (probability density function of the degree in logarithmic bins) 
438.333	0.00286789
444.792	0.00832422
451.659	0.0253916
457.372	0.0279303
463.183	0.0156472
468.867	0.00222471
477.75	0.00116964
485	0.0005765
493.5	0.00028415
500.819	0.0177869
502	0.044456

out-degree distribution (degree-occurrences) 
435	0.003
436	0.002
437	0.003
438	0.001
439	0.001
440	0.003
441	0.005
442	0.003
443	0.011
444	0.008
445	0.012
446	0.01
447	0.009
448	0.009
449	0.024
450	0.018
451	0.019
452	0.026
453	0.029
454	0.039
455	0.031
456	0.034
457	0.033
458	0.035
459	0.021
460	0.029
461	0.025
462	0.025
463	0.015
464	0.011
465	0.01
466	0.009
467	0.009
468	0.007
469	0.005
470	0.002
472	0.001
476	0.002
477	0.002
478	0.002
480	0.002
483	0.001
485	0.001
486	0.002
493	0.001
494	0.001
495	0.001
497	0.002
498	0.002
